data,IPCA,Alimbebs,Comerc,N comerc,Monit,Servicos
2017-12-01,0.029473499083459087,-0.01867985303587194,-0.005319083849677164,0.029542860983728936,0.07993243324053423,0.0452833562766517
2018-01-01,0.02855048040526098,-0.014866052763664706,-0.0076013724641483815,0.03293187987774071,0.07350426399505472,0.04320028860770608
2018-02-01,0.028447963662471265,-0.013678548256699674,-0.008396245213476372,0.03334271089290497,0.07318406984194459,0.042165778206468385
2018-03-01,0.02680655045363345,-0.016332592426230086,-0.008694024118817478,0.030975727290620814,0.07051392635607212,0.03946532871141528
2018-04-01,0.027626847278442,-0.021124768104408442,-0.008892265489856443,0.025651391426174674,0.0834376357285802,0.034707103502864545
2018-05-01,0.028548853222565285,-0.014543268803153597,-0.008892265489856777,0.028631144015971444,0.08141072404299066,0.03325923749096682
2018-06-01,0.043909560762924515,0.01051407320617348,0.007301655994220502,0.031096407392882552,0.11761404766729999,0.03151021757287942
2018-07-01,0.044846829921629805,0.01406757391572988,0.015796118307593865,0.02811100445614212,0.11331043907142435,0.03510862857806751
2018-08-01,0.04192680684170136,0.021550332724569188,0.019363533934803057,0.027904784216556067,0.09569095802448624,0.0333491198603566
2018-09-01,0.04525564648017344,0.026781687978003843,0.02140226100267273,0.0294427963625159,0.10356104471420724,0.03232091178089358
2018-10-01,0.04556791166036045,0.03335637812613701,0.025588754324787022,0.0294427963625159,0.0987524998570648,0.03026388097132715
2018-11-01,0.04045893403058787,0.041343573580434834,0.02065952029979501,0.03623847795482704,0.07359354012879415,0.03324806520506374
2018-12-01,0.03745482121827348,0.040307823059666514,0.01700306266910645,0.03933049648860898,0.06180875922727114,0.03345348231544221
2019-01-01,0.03776515768887467,0.041960088810009344,0.018121654178891555,0.040053832487358276,0.06021922515657119,0.03706479140899632
2019-02-01,0.03890305808107741,0.05356413916196123,0.020366010530789236,0.04253482761504901,0.05747773337595752,0.033461727313372824
2019-03-01,0.04575365272922949,0.06725089224390968,0.02690485349403815,0.05044385605373369,0.06296399917816697,0.036043316360418354
2019-04-01,0.04940575588683482,0.07300886488664848,0.030704781444761853,0.05338010722369502,0.06750748346888935,0.03904694089050453
2019-05-01,0.04658364877439025,0.0635965064227304,0.03194137986281165,0.04664588218500598,0.065296014873363,0.03883894430540025
2019-06-01,0.03366413898801901,0.039828986726133,0.018913616116639442,0.04330929439561371,0.03743970381998607,0.03966786027931257
2019-07-01,0.03222176901434848,0.04118238849099476,0.012624652035083672,0.04832369773305123,0.03240109290838178,0.037396039368889245
2019-08-01,0.034288072225266975,0.04107791504242053,0.013434670754839395,0.04958559806134866,0.03735067865144992,0.03978587399483868
2019-09-01,0.028935466755948713,0.03556571429344535,0.012827823646603065,0.042372310584631645,0.028719789486758796,0.03605755811198885
2019-10-01,0.025350325756799297,0.03000645904224286,0.012021110923666978,0.0385308986830748,0.02206902498341301,0.036264417961866524
2019-11-01,0.03274838402461033,0.033392275672225136,0.02627636351741991,0.03182337598689067,0.04240716618762863,0.03409714848898493
2019-12-01,0.04306039984113186,0.06364091456585608,0.04482784876626167,0.03356286402653552,0.05544908815385474,0.035227646266105195
2020-01-01,0.041916693262358695,0.058264731548725024,0.04065354653387576,0.0306875773705253,0.06030172763961983,0.032858704283802664
