"date","ipca","igp","ipa","tradables","nontradables","monitorados","capacidade","pib","desemprego","comm","cambio","pimpf","pimpf.hiato","ipcaindice","pib.hiato","pibma7"
2015-07-01,0.635031837565455,598.027333333333,652.419666666667,0.0644113596108327,0.0861550164541559,0.160242910149103,77.8333333333333,-1.5,0.0866021364380112,104.87549493438,3.54733333333333,85.3653665858735,-0.260539647646832,4351.29333333333,-0.0195544008320734,-0.899999999999996
2015-10-01,0.862559076149783,620.820666666667,685.188333333333,0.0777206980266265,0.0846660164367166,0.178485474730203,77.6333333333333,-0.8,0.0945466798300124,96.4323724549785,3.84193333333333,85.4168545364376,0.346616940992381,4449.85666666667,-0.0341702136219009,-2.18571428571428
2016-01-01,0.709441130989038,639.595,707.283666666667,0.0939951650250817,0.0844864618949162,0.143165868037383,77.6333333333333,-1.5,0.100673085154135,88.7672371292454,3.90936666666667,84.7956394530779,0.0837215445677989,4584.11,-0.0400822112475172,-2.85714285714285
2016-04-01,0.634078400025296,653.59,723.991,0.09536160646844,0.0801493799268069,0.105136723937684,77.2566666666667,0.5,0.10871979386987,100.183253958371,3.50926666666667,84.5011534538933,-0.393443326636107,4668.62333333333,-0.0533020784951623,-3.22857142857142
2016-07-01,0.503078935396883,667.62,741.733666666667,0.0979328667913583,0.0806557185668506,0.0831547143178094,76.69,-0.7,0.117202444430989,103.163464399902,3.24663333333333,86.150584197865,0.506268323750698,4731.08666666667,-0.0491659821798354,-3.55714285714285
2016-10-01,0.183643140323718,670.129333333333,743.396333333333,0.0754689028290623,0.0713631440554198,0.061912751427586,76.4933333333333,-0.2,0.123822841553474,107.886044512481,3.29276666666667,86.1231294889234,-0.393306817513069,4763.32666666667,-0.0527225479357982,-3.65714285714285
2017-01-01,0.183342862319632,677.783333333333,751.942,0.0487595174202013,0.0488714668396784,0.0494557140795992,76.8966666666667,1.2,0.129621807972018,114.383542176596,3.1423,87.6913883734259,0.00773799552888003,4808.40333333333,-0.0530601368213346,-3.22857142857142
2017-04-01,0.12923130702082,666.817666666667,730.078333333333,0.0254834743547225,0.0417886168719802,0.0398529145495611,76.98,0.8,0.129793487645328,108.486239126609,3.21303333333333,88.6507041208131,0.154602146487264,4834.70666666667,-0.0411600951515035,-2.5
2017-07-01,0.338553909527597,656.1682406,709.893153,-0.00135373120642172,0.0305842998700462,0.0570178751839761,77.5866666666667,0.2,0.126107660319223,111.474208616686,3.16333333333333,88.6780271603489,0.294537465390277,4852.59,-0.0338931517759901,-1.48571428571428
2017-10-01,0.311639015004315,663.8159624,720.1385806,-0.0056123163763249,0.0298539125864019,0.0744522670199336,77.9166666666667,0.3,0.125139005821384,119.837974646555,3.24686666666667,87.0272703434585,-0.841396748934415,4897.54333333333,-0.0328028788190072,-0.385714285714281
2018-01-01,0.110889834855919,675.647666666667,736.214,-0.00823054726548074,0.0324167726870888,0.0724007533976905,78.0166666666667,0.9,0.124729352760154,127.675756685972,3.24316666666667,88.5083941072264,0.528701427907346,4942.72333333333,-0.0295866009011897,0.328571428571433
2018-04-01,0.679712270166764,691.3,758.695,-0.00349429166183091,0.0284596476116762,0.094154135812957,77.2033333333333,-0.1,0.123003215707926,131.128140267817,3.605,87.6261980100117,-0.0826679306989604,4995.99666666667,-0.0231572940057593,0.914285714285719
2018-07-01,0.37655305293756,714.161666666667,790.788666666667,0.0188539710816899,0.028486195011738,0.104187480603373,77.9033333333333,0.8,0.121195160969248,130.2259131319,3.95773333333333,87.3995656379939,0.144355905581951,5066.16666666667,-0.0263029883495,1.54285714285715
2018-10-01,0.059000300844725,727.657,810.153666666667,0.0210837790978962,0.035003923601984,0.07805159973771,77.4666666666667,-0.5,0.12136922307926,123.747217463063,3.8094,86.578074925703,-0.523144901609593,5099.09,-0.0192473114206446,1.74285714285715
2019-01-01,0.383117668177055,724.696666666667,801.791333333333,0.0217975060679063,0.044344172052047,0.0602203192368986,77.4333333333333,1.3,0.121601751020318,118.666601751064,3.77,87.3579273685659,-0.197407683930033,5144.44333333333,-0.0232217877080391,1.8
2019-04-01,0.290037069457987,744.364666666667,829.387666666667,0.0271865924747376,0.0477784279347716,0.0567477340540795,77.8,0.2,0.119521768635498,119.807737952455,3.91823333333333,86.9828285978301,0.560546650756322,5211.66666666667,-0.0190283248571829,1.78571428571429
2019-07-01,0.226562835299331,750.015,835.458333333333,0.0129623821455087,0.0467605354596772,0.0328238536821968,77.8,-0.2,0.118189909474462,115.163100910228,3.973,81.6587083272671,1.05570937757816,5227.31666666667,-0.0160410678470385,1.6
2019-10-01,0.501416686947499,758.389333333333,847.341666666667,0.0277084410691162,0.034639046232167,0.0399750931082988,78.0333333333333,0.2,0.117601362241913,116.614101565576,4.11666666666667,71.0839254406517,-1.98590088367498,5271.02666666667,-0.0170774466522327,1.57142857142858
