"date","ipca","igp","ipa","tradables","nontradables","monitorados","capacidade","pib","desemprego","comm","cambio","pimpf","lpimpf.hiato","ipcaindice","pib.hiato","pibma7"
2017-01-01,0.208182708451872,677.783333333333,751.942,0.0487595174202013,0.0488714668396784,0.0494557140795992,76.8966666666667,1.2,0.129621807972018,114.383542176596,3.1423,83.5092717390874,0.0029525494902997,4808.40333333333,-0.0530601368213346,-3.22857142857142
2017-04-01,0.115070880326964,666.817666666667,730.078333333333,0.0254834743547225,0.0417886168719802,0.0398529145495611,76.98,0.8,0.129793487645328,108.486239126609,3.21303333333333,84.1402620931508,-0.00388734210615382,4834.70666666667,-0.0411600951515035,-2.5
2017-07-01,0.304707268006656,656.1682406,709.893153,-0.00135373120642172,0.0305842998700462,0.0570178751839761,77.5866666666667,0.2,0.126107660319223,111.474208616686,3.16333333333333,86.3261522378798,0.00187728332737258,4852.59,-0.0338931517759901,-1.48571428571428
2017-10-01,0.333405727715113,663.8159624,720.1385806,-0.0056123163763249,0.0298539125864019,0.0744522670199336,77.9166666666667,0.3,0.125139005821384,119.837974646555,3.24686666666667,87.8187369256693,0.00605258952131216,4897.54333333333,-0.0328028788190072,-0.385714285714281
2018-01-01,0.143469193240902,675.647666666667,736.214,-0.00823054726548074,0.0324167726870888,0.0724007533976905,78.0166666666667,0.9,0.124729352760154,127.675756685972,3.24316666666667,86.9644140336345,0.000509810651586839,4942.72333333333,-0.0295866009011897,0.328571428571433
2018-04-01,0.66131314699208,691.3,758.695,-0.00349429166183091,0.0284596476116762,0.094154135812957,77.2033333333333,-0.1,0.123003215707926,131.128140267817,3.605,85.009925451832,-0.0151447798066068,4995.99666666667,-0.0231572940057593,0.914285714285719
2018-07-01,0.336416162860231,714.161666666667,790.788666666667,0.0188539710816899,0.028486195011738,0.104187480603373,77.9033333333333,0.8,0.121195160969248,130.2259131319,3.95773333333333,87.715324025069,0.0144376678948062,5066.16666666667,-0.0263029883495,1.54285714285715
2018-10-01,0.0851697835095911,727.657,810.153666666667,0.0210837790978962,0.035003923601984,0.07805159973771,77.4666666666667,-0.5,0.12136922307926,123.747217463063,3.8094,85.586320558478,-0.0062534146927901,5099.09,-0.0192473114206446,1.74285714285715
2019-01-01,0.420474270713583,724.696666666667,801.791333333333,0.0217975060679063,0.044344172052047,0.0602203192368986,77.4333333333333,1.3,0.121601751020318,118.666601751064,3.77,85.594584067366,-0.00642093740094503,5144.44333333333,-0.0232217877080391,1.8
2019-04-01,0.268706308674524,744.364666666667,829.387666666667,0.0271865924747376,0.0477784279347716,0.0567477340540795,77.8,0.2,0.119521768635498,119.807737952455,3.91823333333333,87.1893183875412,0.00886151602518718,5211.66666666667,-0.0190283248571829,1.78571428571429
2019-07-01,0.181580469517676,750.015,835.458333333333,0.0129623821455087,0.0467605354596772,0.0328238536821968,77.8,-0.2,0.118189909474462,115.163100910228,3.973,86.5775929649007,-0.000486793174749719,5227.31666666667,-0.0160410678470385,1.6
2019-10-01,0.527208570581749,758.389333333333,847.341666666667,0.0277084410691162,0.034639046232167,0.0399750931082988,78.0333333333333,0.2,0.117601362241913,116.614101565576,4.11666666666667,86.253386080167,-0.00309305146513002,5271.02666666667,-0.0170774466522327,1.57142857142858
