"date","ipca","igp.trim","ipa.trim","capacidade","pib","desemprego","comm","cambio","pimpf","tcambio","pimpf.hiato","desemprego.hiato","capacidade.hiato","lpimpf.hiato","lcapacidade.hiato","ipcaindice","cambioMA3.trim","cambioMA6.trim","pib.hiato"
2011-09-01,0.496054574323882,474.408333333333,527.025,83.2666666666667,-0.3,0.0786439065588863,184.904346741239,1.6361,101.155806506107,0.0150006640808145,-0.352091971955029,0.000572782320458991,0.148062048004126,-0.00341016271841887,0.00179321829506573,3338.95666666667,0.0236444863430466,0.006712276626095,0.00529704443557577
2011-12-01,0.4175742217969,481.461,535.996,82.5333333333333,1.1,0.0756265104034477,176.161924736607,1.7993,101.058555776344,0.0169108510140409,0.948069738436052,-0.000848081432175745,0.0554206608343245,0.00943003083084134,0.000707884135450717,3386.60333333333,0.0191929430380603,0.0214187146905534,0.00798130554619281
2012-03-01,0.281846609791852,483.683,535.056666666667,81.9,-1.3,0.075731871784346,182.660239544736,1.76716666666667,98.4589187724526,0.0140090579032254,-0.540446907863478,0.000404472954061449,-0.153241773382916,-0.00538855301535968,-0.00188947417049956,3435.46333333333,-0.0031248099363155,0.00803406655087239,-0.00977830857937301
2012-06-01,0.412078069516194,492.496666666667,545.318,82.0333333333333,1.5,0.0751333578116475,173.219310297947,1.96273333333333,98.0272399314933,0.0218371292877596,-0.869905703348939,0.000906127339062715,-0.0410332323857006,-0.00875094794714393,-0.000497557035033699,3476.70666666667,0.0407544580884127,0.0188148240760486,0.0020113321059978
2012-09-01,0.613952897830975,508.380333333333,567.827333333333,82.2666666666667,1.8,0.0719524055770903,170.99852738162,2.0282,101.032735360874,0.00988884537933147,0.656696408087816,-0.00119198230935128,-0.0207103457157132,0.00659938010083098,-0.000248047779389952,3513.93333333333,0.00131804987617149,0.0210362539822921,0.0144927495218607
2012-12-01,0.589645033562176,516.899666666667,578.616666666667,82.5333333333333,0.1,0.0735691187106147,170.795414547173,2.0579,101.674055116539,-0.000520410902497799,-0.0275712577180371,-0.000258308585970192,-0.0825896742009557,-0.000240556263032765,-0.000991595036706094,3576.52666666667,0.00483441649592267,0.00307623318604708,0.00900511367186363
2013-03-01,0.5055666144309,522.147333333333,582.464333333333,82.8666666666667,0.4,0.0756561301859177,174.15318588382,1.99516666666667,102.317727687189,0.000125067900840148,-0.236938335549884,7.05736226230038e-05,0.0722782455743622,-0.00231990930040589,0.000866575887940554,3653.7,-0.0119877917251294,-0.00357668761460334,0.00955111678884868
2013-06-01,0.445607476013472,525.131,581.939666666667,82.7,1.6,0.0780790182216704,166.729635220386,2.06943333333333,103.596770109735,0.0176446642163849,0.432375226130479,0.000761186203031473,0.0527880966014417,0.00415507234259049,0.000635330578618643,3704.94,0.0266686212166481,0.00734041474575937,0.021715664101936
2013-09-01,0.367466125775864,531.854,589.327666666667,82.3,0.3,0.0770337801004955,168.219875281834,2.2877,103.151181933838,0.01831565654673,-0.0212046304151604,0.000129118872428539,-0.105603506363977,-0.000204887140691371,-0.00128422719514987,3727.32333333333,0.0173309355830522,0.0219997783998502,0.0221559045307433
2013-12-01,0.612492654646503,544.137,606.557,82.1666666666667,0.2,0.0735139095661455,166.064615703341,2.2759,101.747219399216,0.00801806991612462,-0.706889702919336,-0.000169007256120175,-0.0116155595222978,-0.00686898426981249,-0.000138133618994137,3785.43333333333,0.0107792869321577,0.014055111257605,0.0203311363098484
2014-03-01,0.565048808244595,553.150333333333,615.862333333333,82,0.8,0.0699723900152811,169.170147796108,2.3634,102.098489216554,-0.00378040533110045,1.00601161116438,0.000200196049531855,0.259399975389902,0.00981947608854809,0.00316858504370939,3865.86333333333,-0.00392139185891922,0.00342894753661926,0.0277921070356941
2014-06-01,0.556962865210222,564.332666666667,627.675333333333,80.7666666666667,-1.4,0.0664523708602419,169.611146213538,2.22913333333333,97.8246495904563,-0.00568758244537041,-1.04453157218228,-0.00140702270876049,-0.388038216005114,-0.0105036145089142,-0.00477708147539246,3941.79,-0.0126865216061894,-0.00830395673255429,0.0091372185420322
2014-09-01,0.445390021948421,557.387,611.880333333333,81.2333333333333,-0.1,0.0702297646919517,160.291992772104,2.27456666666667,97.8894644799459,0.0150926324671915,0.23189685117571,0.00103196288127594,0.19583675922362,0.00235889564900985,0.00240943420492368,3972.86,0.0177167195276446,0.00251509896072761,0.00702673897472628
2014-12-01,0.52013770980458,562.516666666667,617.193333333333,80.9333333333333,0.5,0.07182766197948,137.419216774678,2.54466666666667,96.7396242229194,0.0335862982608535,0.464238875287208,0.000831114337531506,-0.0532597627016808,0.00469054033585703,-0.000674070325936545,4032.1,0.0348036040165162,0.0262601617720804,0.0109869005579302
2015-03-01,1.09564184113125,573.353666666667,627.190333333333,80.6666666666667,-0.6,0.0720210313792372,115.128601294096,2.86276666666667,93.6755266509425,0.0383094984332075,0.282570137792201,-0.00116471625856569,0.138051987099369,0.00326087969847115,0.00171795363716557,4161.93333333333,0.0464446835173043,0.0406241437669103,0.00298695575528485
2015-06-01,0.788406917886568,587.796666666667,642.535333333333,79.6333333333333,-2.7,0.0781488221721333,116.679586501513,3.0716,89.6737270008559,0.0350541016175477,-0.437069234900193,-0.000281257360330041,0.176322161120794,-0.00469219152351474,0.00227835781980031,4277.39333333333,0.0146752110623485,0.0305599472898264,-0.0195544008320734
