"date","ipca","igp","ipa","alimbebs","capacidade","desemprego","comm","cambio","pimpf","pimpf.hiato","pimpf_saz","desemprego.hiato","capacidade.hiato","ipcaindice","lpimpf.hiato","lcapacidade.hiato","cambio.MSD.2","cambio.MSD.3","cambio.MSD.4","cambio.MSD.5","cambio.MSD.6","cambio.MSD.7","cambio.MSD.8","cambio.MSD.9","cambio.MSD.10","cambio.MSD.11","cambio.MSD.12"
2014-03-01,0.624001483267837,557.503,611.437,0.0119,81.4,0.0702395138535408,155.058246076718,2.3323,99.8911280996824,1.53863825907939,105.6,0.000421173247084919,0.343156951502436,3898.38,0.0155103411400903,0.00421646428322031,0.000819033536305875,0.000740755189073752,0.000555665562848928,0.000493523130652333,0.000491032803126151,0.000759949537711588,0.000827287483398684,0.000839543300781485,0.000915361657643772,0.000952977883605487,0.00125760275214899
2014-04-01,0.447722734857772,557.642,610.473,0.0058,81.1,0.0695712287480968,146.42700202046,2.4476,98.8484386877219,0.919613637418408,109.3,-0.000906140284228099,0.0512585409295383,3924.5,0.00935866514548955,0.000618390015864279,3.5829955292607e-05,0.000560435581630599,0.000566376309875324,0.00045318038473515,0.000418475887590285,0.000427062355862419,0.000670360804532645,0.000740171059941056,0.00075991293793134,0.000836077840792526,0.000877166365995034
2014-05-01,0.497502880859138,562.188,616.945,-0.0011,81,0.0745688578099295,139.595733455403,2.5477,97.1909419775643,-0.128576748029047,99.8,0.00346718865349291,-0.00163635535142248,3942.55,-0.00128000039959719,-3.62503074500253e-05,3.35132576056117e-05,3.18155845054673e-05,0.000426273396955744,0.000457858416486495,0.000381614794434489,0.000362091738353268,0.000376652916746015,0.000598519253243593,0.000668532638240067,0.000692992383840419,0.000768386924304082
2014-06-01,0.621011878267829,567.72,624.162,-0.0015,80.7,0.0715837334114371,126.234914848171,2.6387,96.2655980778203,-0.318289942173223,87.7,-4.95098207785177e-05,-0.209401473981472,3958.32,-0.00323410571234195,-0.00260435069017273,0.000202299100519465,0.000149279291106326,0.000119064527906037,0.000417180989186144,0.000445017240090037,0.000381500017816381,0.000364431690822578,0.000377114965786206,0.000576748463730007,0.000642376158228041,0.000666977298362697
2014-07-01,1.04684292303634,570.125,625.487,-0.0015,81.2,0.0708122429160501,114.224764864217,2.6336,95.758966549355,-0.0130521424998733,88.1,-0.00145078354238272,0.434206933426722,3958.72,-5.50434338091321e-05,0.00535910014090213,0.000600046392012508,0.000407959875652068,0.00031677982480906,0.000259107907508282,0.000484197728641332,0.000498483552351068,0.000436222693828992,0.000414970550277543,0.000421331611799311,0.000598796914837943,0.000657118263868811
2014-08-01,1.01337450880959,572.596,625.683,0.0078,80.1,0.0724227321825877,117.588753372027,2.8158,94.4721603094019,-0.43898400044246,83.7,-0.000755667206069816,-0.449533035332081,3968.62,-0.00455010077317297,-0.00558124308342123,0.00163160860404765,0.00121467618873435,0.000916953852283558,0.000742211016282854,0.000623245886619907,0.000764160307718,0.000741665081079438,0.000659301925867773,0.000617867073467591,0.000605204718197379,0.000752558487116284
2014-09-01,1.23268327661216,577.34,630.401,0.0046,80.7,0.0739989394526823,113.572285646043,3.1389,94.7517418890833,0.724180548123812,94.3,-0.000463641551864208,0.42948206232488,3991.24,0.00775591030163802,0.0053760038421844,0.00205825859690591,0.00164526620657636,0.00132915249445921,0.0010680793641536,0.000897272748841343,0.000773150961621888,0.000877712945707475,0.00084510022891881,0.000760629874444374,0.000713750195119066,0.000694152775983748
2014-10-01,0.718427037494596,584.654,639.559,0.0077,80.5,0.0754145588781396,114.842883210707,3.0426,92.433562378944,-0.68248624006128,88.8,-0.000729976945234412,0.593630688801625,4008,-0.00728082035894229,0.00746853471964304,0.00147419601219517,0.00179744260218946,0.00155290230812141,0.00131848411811868,0.00110270123892076,0.000951349586543514,0.000835983418013722,0.000921946019824039,0.000888171267302584,0.000807464487018211,0.000760588563255524
2014-11-01,0.711688762212473,587.702,642.933,0.0108,79.3,0.0774147839162471,118.693472997326,3.0611,91.9191377894337,-0.304241012405654,93.1,-0.000805156480433264,-0.165544118227345,4028.44,-0.00323739494621123,-0.00199926289048769,0.000639773106168967,0.00098404254132391,0.00134901585153744,0.0012430689664134,0.00109935936502913,0.000945706147586562,0.000832897838173248,0.000743511438187905,0.000830124977799771,0.000807768024782476,0.000740487079731809
2014-12-01,0.955804528585037,591.034,645.114,0.0148,79.1,0.0805963212723337,116.502403296507,3.1111,91.751060780807,0.403736540905498,92.5,-3.57400170310773e-05,0.100879913047194,4059.86,0.00447898953747572,0.00136580163311084,0.00239500238154491,0.00202193845861546,0.00193459919687004,0.00203646651393164,0.00183360233259591,0.00162606076481188,0.0014257765245768,0.00127216131876605,0.00114778721071996,0.00118977444922783,0.00113930978634297
